	id	price	surface	country	index
1689	01G6N8WY8Y658T7HSKR78T2TCG	1620.0	42.0	Sweden	38.57142857142857
1690	01G6N8WKAGAXGQ7BQ1NC4W5XCF	675.0	63.0	Austria	10.714285714285714
1691	01G6N8WBK44H0BM09DSDSAKSWJ	950.0	64.0	Italy	14.84375
1692	01G6N8WQRP47EWCDSER2KFBH6T	600.0	38.0	Portugal	15.789473684210526
1694	01G6N8WRQ6JNNV3CJQFH2J8M18	569.61	38.0	Netherlands	14.989736842105264
1695	01G6N8X1074WGC9B7EYS3RYT90	1245.0	48.0	Finland	25.9375
1699	01G6N8WYR5K86TPG1V40SS13D9	540.0	22.0	Sweden	24.545454545454547
1700	01G6N8WTYHHA7C3XK22N5Y5AND	779.35	48.0	Denmark	16.236458333333335
1701	01G6N8X6JTD46Y6RGH76XX3MB9	950.0	14.0	Luxembourg	67.85714285714286
1702	01G6N8WTXCQA73KWJ89A3BWZ48	640.25	79.0	Denmark	8.104430379746836
1703	01G6N8X8S1XNRBGDBVHPMVE84H	1050.0	135.0	Belgium	7.777777777777778
1704	01G6N8X4E4QSZVPRS0HGAH8XHB	250.0	37.0	Hungary	6.756756756756757
1705	01G6N8WNM8ZYDDP5HCWDYBFNQC	4900.0	180.0	Switzerland	27.22222222222222
1706	01G6N8X8AFP3HHTXGTXM1R2XMG	610.0	62.0	Belgium	9.838709677419354
1707	01G6N8WEW6CN5V44PDVXM270HN	800.0	50.0	Spain	16.0
1708	01G6N8WRH2EWNCK9JV5A64C1S4	1050.0	78.0	Netherlands	13.461538461538462
1709	01G6N8XBTGWYGAESYBT3HN20GC	292.2	65.0	Romania	4.495384615384615
1710	01G6N8XCRXSHDE8B9X65DD7TGG	156.0	120.0	Romania	1.3
1711	01G6N8WW4ZQ35XK6MVWWDX9CFK	525.0	49.0	Poland	10.714285714285714
1712	01G6N8WB03HQ269M9GES0KWJFY	450.0	90.0	Italy	5.0
1713	01G6N8WWJWYW1X2N396SS7Z4JN	6300.0	860.0	Poland	7.325581395348837
1714	01G6N8X9A6KJ13Z79QQFKYTS2C	8000.0	650.0	Malta	12.307692307692308
1715	01G6N8WDX0PWH0QMXA0BXS410W	2.1	117.0	Spain	0.01794871794871795
1716	01G6N8WFEQSW5AHRA3EP1ZEPTK	330.0	14.0	France	23.571428571428573
1717	01G6N8WH0CTPN9RW1HGTZVMFRB	868.66	44.0	Austria	19.742272727272727
1718	01G6N8WG00K83K4G32QXSRW6WN	796.0	55.0	France	14.472727272727273
1719	01G6N8X25Q552B5S9RTYJKNYH2	790.0	45.0	Finland	17.555555555555557
1720	01G6N8WR3YQRDN4GZWYVJZTTJ3	1300.0	52.0	Netherlands	25.0
1721	01G6N8WEG9ZNWMCQMSN76YGGG3	700.0	31.0	Spain	22.580645161290324
1723	01G6N8WQ6NMCSZRQGMPECZJBEY	2000.0	311.0	Portugal	6.430868167202572
1724	01G6N8X4DHDN7Z9BM75P5DKTY5	450.0	64.0	Hungary	7.03125
1725	01G6N8WQY3NHEGZVJD9JVPY1EM	1995.0	91.0	Netherlands	21.923076923076923
1726	01G6N8X33F7PBP6MXE383ZKD1G	880.0	123.0	Republic	7.154471544715447
1727	01G6N8WV37YPA4BTD1G3A1SHD7	1193.4	72.0	Denmark	16.575000000000003
1728	01G6N8WH6PN5AY96M1PCWRN6Y2	330.5	30.0	Austria	11.016666666666667
1731	01G6N8WAXD3BBXH83S5JZK55ST	1000.0	65.0	Italy	15.384615384615385
1733	01G6N8WKM27KHYQP12R9T9QBR4	750.0	47.0	Austria	15.957446808510639
1734	01G6N8XD3Y8V6ZQFXXXCMKH057	300.0	80.0	Romania	3.75
1736	01G6N8WTQBASB4ASVXE5FCJD9C	1684.605	96.0	Denmark	17.54796875
1737	01G6N8X65AF5GHQS07E9HSG9HR	1897.5	90.0	Hungary	21.083333333333332
1738	01G6N8WKG65A4SAXCDW9P8RF9E	658.93	48.0	Austria	13.727708333333332
1739	01G6N8WRQHBPX8GWXM5G2Z94DG	732.95	47.0	Netherlands	15.594680851063831
1740	01G6N8WEB7VSBMJAK7J5R1056P	795.0	90.0	Spain	8.833333333333334
1741	01G6N8WZCTT5YMT7P67BHEWD6T	810.0	35.0	Sweden	23.142857142857142
1742	01G6N8XE9Z93RYDKGT7EG94BTE	500.0	51.0	Estonia	9.803921568627452
1743	01G6N8XDNHDDWBQEPBW0QZGSJ6	290.0	15.0	Estonia	19.333333333333332
1744	01G6N8X33MCDDTWSHPMGNP7NGJ	660.0	37.0	Republic	17.83783783783784
1746	01G6N8WVKDFCP61F7NZDCDMCWQ	586.69	62.0	Denmark	9.462741935483871
1747	01G6N8X5JMV1N2ZXPJ39PRZFF8	737.5	85.0	Hungary	8.676470588235293
1748	01G6N8X48R5FNZQD4KE9GGE1KF	115.55069999999999	100.0	Bulgaria	1.1555069999999998
1749	01G6N8WBJS7KC831ZJ4A1EPE9E	800.0	70.0	Italy	11.428571428571429
1750	01G6N8WVKZQ6NZ6WKF5C2JT90K	646.75	80.0	Denmark	8.084375
1751	01G6N8X6P61NECNRWXZ8R8B137	3700.0	200.0	Luxembourg	18.5
1752	01G6N8WCSFNCHHD828T7C7ZZ9A	300.0	50.0	Italy	6.0
1753	01G6N8WN1W912J5PXQMMV3DBKP	1300.0	91.0	Switzerland	14.285714285714286
1754	01G6N8WKED5Z3EHG25SN8EM9N2	807.5	85.0	Austria	9.5
1755	01G6N8X477RNYCJYZAQMBF0481	115.55069999999999	60.0	Bulgaria	1.9258449999999998
1756	01G6N8WW91ZHT81R727KMQ7PQA	399.0	74.0	Poland	5.391891891891892
1758	01G6N8WVVD1PWXCNJ2G352AWCK	1287.0	60.0	Denmark	21.45
1759	01G6N8WVVPJ5PA1J3H3Y15K741	1547.0	125.0	Denmark	12.376
1760	01G6N8WVVH7KGFTHT87T7Z3K1F	3250.0	195.0	Denmark	16.666666666666668
1762	01G6N8X5YA4SN3B4QDM2CJCZ6B	300.0	54.0	Hungary	5.555555555555555
1763	01G6N8WRN337P5TMD0NF715FDC	758.1	31.0	Netherlands	24.45483870967742
1764	01G6N8WKN3EKJ66WV55MF2R01Q	916.0	73.0	Austria	12.547945205479452
1765	01G6N8WGP0AKJ823G47HBCNN5H	1389.0	25.0	France	55.56
1766	01G6N8WYRMK77PTMGTPF2CK6PT	450.0	40.0	Sweden	11.25
1767	01G6N8X118SNYR87H8X7YRT1JT	1299.8	52.0	Finland	24.996153846153845
1768	01G6N8X96R8W1TR3MPYMPH3BB3	1800.0	80.0	Malta	22.5
1769	01G6N8WWCE4GTEEE38BGPZ7PKS	1455.3	42.0	Poland	34.65
1770	01G6N8XCX6G21HDVR3SFT0A60V	111.0	64.0	Romania	1.734375
1771	01G6N8WFCBWM9G8K6YA5SC1N4A	487.0	30.0	France	16.233333333333334
1772	01G6N8WWAQY9NJH7QHYX06ZV4K	945.0	108.0	Poland	8.75
1773	01G6N8WMCAX3CW966HQQ9QVPHN	915.64	50.0	Austria	18.3128
1774	01G6N8X2QCTTZB2E9CX1M7Z4BZ	480.0	130.0	Republic	3.6923076923076925
1777	01G6N8WKQ05YESQRDK5NAV7BV0	1107.0	73.0	Austria	15.164383561643836
1779	01G6N8X3N9EHAPK55VDS9EFTC7	1120.0	160.0	Republic	7.0
1780	01G6N8WKNHAN47PE9Y8CN25W2G	1211.0	94.0	Austria	12.882978723404255
1781	01G6N8X4VMWC21PPFASHYY0W39	450.0	41.0	Hungary	10.975609756097562
1782	01G6N8X31ZZ3699GWP0KD4Z5HS	724.0	60.0	Republic	12.066666666666666
1783	01G6N8WG5GGCW8YCGC6DYADVE2	1310.0	120.0	France	10.916666666666666
1785	01G6N8X21CS0DZN3CBMEYRK219	0.0	100.0	Finland	0.0
1786	01G6N8X52XQ0EF846TQDYPX1FS	475.0	54.0	Hungary	8.796296296296296
1787	01G6N8WMF7TJXZM191YH3SS8Z2	975.0	72.0	Austria	13.541666666666666
1788	01G6N8X7SW71V55CGZ2FR9HSS7	670.0	46.0	Belgium	14.565217391304348
1790	01G6N8WVNMDN3X6SQDN6WQTK0N	571.35	66.0	Denmark	8.656818181818181
1791	01G6N8X4ADWMXS0KWT0KME8SP9	104.7438	56.0	Bulgaria	1.8704249999999998
1792	01G6N8WWPH6JA058XHJTP4NEBH	483.0	38.0	Poland	12.710526315789474
1793	01G6N8X7XS0NB12HE9BW3AVSS6	820.0	100.0	Belgium	8.2
1794	01G6N8X234RVGC0GH7VKKB7D13	480.0	59.0	Finland	8.135593220338983
1796	01G6N8X2E7S1T0H26STN11ZZ11	575.0	59.0	Finland	9.745762711864407
1797	01G6N8X2B19VPYMH72JJP4Z3BY	905.0	45.0	Finland	20.11111111111111
1798	01G6N8XCJ7RD4W2P36QD55ZDY7	61.0	55.0	Romania	1.1090909090909091
1799	01G6N8WGHAVFT7DD0151T0SCPA	1300.0	52.0	France	25.0
1802	01G6N8WXETG43XQSX1MJ8B8PAW	346.5	35.0	Poland	9.9
1805	01G6N8X7FB8CEDS6M6CQHMQG03	795.0	39.0	Belgium	20.384615384615383
1806	01G6N8WKHA0EPRA2QXQ4FB5YCC	801.0	54.0	Austria	14.833333333333334
1808	01G6N8WRZ3N2S61AN0DYWSQTAZ	2350.0	115.0	Netherlands	20.434782608695652
1809	01G6N8XC3TJJ8AWCAX2Z9VT7RT	90.0	63.0	Romania	1.4285714285714286
1810	01G6N8X39VC1K95AJNMJRN2EM6	1360.0	60.0	Republic	22.666666666666668
1811	01G6N8WQQQ64E30912W8QMPTPV	2745.0	130.0	Portugal	21.115384615384617
1812	01G6N8WFC77XY4NNSW54TD6YER	482.0	26.0	France	18.53846153846154
1813	01G6N8WXCZ5J1EE665PT3Q017E	1260.0	62.0	Poland	20.322580645161292
1818	01G6N8WH3D667W70XNHAQ4R9WM	2.0	77.0	Austria	0.025974025974025976
1819	01G6N8WNKF54WYHEN0RW896525	2770.0	106.0	Switzerland	26.132075471698112
1820	01G6N8WCZD0J10GQGK2N60CA50	2800.0	160.0	Italy	17.5
1821	01G6N8WBSZRXBT2YKVH5BQNA55	850.0	75.0	Italy	11.333333333333334
1822	01G6N8X5YQM2Z0VKVPFHHBY02G	575.0	73.0	Hungary	7.876712328767123
1823	01G6N8X581Z78EH1QQBQNCB57C	1330.0	96.0	Hungary	13.854166666666666
1824	01G6N8WKENMV611FMKYDD45VAQ	589.31	53.0	Austria	11.119056603773585
1825	01G6N8WTVCFCDHA8MX00S845SX	1911.0	101.0	Denmark	18.92079207920792
1826	01G6N8WFA0JST3PBE3T209PKFE	1200.0	127.0	Spain	9.448818897637794
1827	01G6N8X48A0RYZTEY55FF729SF	115.55069999999999	83.0	Bulgaria	1.3921771084337349
1828	01G6N8X82TCE8N78GA9RJTVH1D	690.0	965.0	Belgium	0.7150259067357513
1830	01G6N8WK2AQTXPTPZ2KT53XR6D	695.0	44.0	Austria	15.795454545454545
1832	01G6N8WFB44E3YHME1GPY2H2B1	2234.0	160.0	Spain	13.9625
1833	01G6N8WNK0XH6AJ1PXFBJ8EW13	1180.0	45.0	Switzerland	26.22222222222222
1834	01G6N8WE9ZMX65MA3K29C1G18W	3500.0	190.0	Spain	18.42105263157895
1835	01G6N8WGPVYTQKPG2M32F05307	1550.0	27.0	France	57.407407407407405
1836	01G6N8X48KZ2Z7ERFR8NXN02Y8	115.55069999999999	55.0	Bulgaria	2.100921818181818
1838	01G6N8X229S97AYFQ9GNAW8GXF	1002.0	92.0	Finland	10.891304347826088
1839	01G6N8WWJR6DE8Y8XA8STCVEBT	378.0	47.0	Poland	8.042553191489361
1840	01G6N8XBP75559815DZA0A8TF0	90.0	60.0	Romania	1.5
1842	01G6N8WG95QR5SQW8NKPZ51R3A	625.0	49.0	France	12.755102040816327
1843	01G6N8WYY924T3DJ5343NGQNER	720.0	61.0	Sweden	11.80327868852459
1844	01G6N8WKEHDKBG647DJJ8K61SD	465.0	47.0	Austria	9.893617021276595
1846	01G6N8WCFMQVQV8MRKJ1RXX52D	640.0	60.0	Italy	10.666666666666666
1847	01G6N8X2VRBSYRXDDVG0VTG7Z1	400.0	40.0	Republic	10.0
1848	01G6N8WZCYZYGBXGYYQYKVCTS8	828.0	57.0	Sweden	14.526315789473685
1849	01G6N8WKJPDMBXFJ68PJX8Y0ZX	799.0	45.0	Austria	17.755555555555556
1852	01G6N8WTT4QPGQ5TZQF05PYXW2	1261.0	114.0	Denmark	11.06140350877193
1853	01G6N8WMNZ3GK55VPE1T2B4ZCZ	739.65	37.0	Austria	19.99054054054054
1854	01G6N8WFCQE6997B28BEVG4VQ6	863.0	92.0	France	9.380434782608695
1855	01G6N8WMTV90WE9RA9N10G7YQ9	1190.0	35.0	Austria	34.0
1856	01G6N8WRNCAYF6X7PG7J7KBXN7	633.25	43.0	Netherlands	14.726744186046512
1857	01G6N8WCMKTW7VRDP14SD3BPNT	2300.0	110.0	Italy	20.90909090909091
1858	01G6N8X3DHQNSK4YT9EFZJYR1G	480.0	20.0	Republic	24.0
1860	01G6N8WYYTGC2YBEW3XYQSMH35	3330.0	340.0	Sweden	9.794117647058824
1861	01G6N8XBPCXY5RB65ENP5AWKBT	90.0	68.0	Romania	1.3235294117647058
1862	01G6N8X7WFRK9NENEBZ2G7K2V2	800.0	86.0	Belgium	9.30232558139535
1864	01G6N8X2BWF1G0YM8GSBF1CDT3	490.0	60.0	Finland	8.166666666666666
1865	01G6N8X23TE24M3737D7AQHZZH	908.0	40.0	Finland	22.7
1866	01G6N8X6147T1Y2TB0W2DT2FHX	287.5	46.0	Hungary	6.25
1867	01G6N8X4PDTSHSRR91CFXGG573	495.0	65.0	Hungary	7.615384615384615
1868	01G6N8WQN0WBF62BPYPJ6S4FSQ	700.0	200.0	Portugal	3.5
1869	01G6N8WEPETA88BDK57MR7QY1D	595.0	80.0	Spain	7.4375
1870	01G6N8X5652PRBD1GRZSBAV74Q	62.5	15.0	Hungary	4.166666666666667
1872	01G6N8WB46JVJY8BM8F31APX3R	950.0	70.0	Italy	13.571428571428571
1873	01G6N8WQZEHQJRXKX609YEZ10S	775.0	30.0	Netherlands	25.833333333333332
1874	01G6N8X512T62N9YARMGYG5F4G	300.0	41.0	Hungary	7.317073170731708
1875	01G6N8X4AVXN2YWFD6BXH2M1XR	104.7438	68.0	Bulgaria	1.5403499999999999
1876	01G6N8X2RKHCX9HZN508F6AFN2	720.0	86.0	Republic	8.372093023255815
1877	01G6N8XCS9GQX7V6S4KDB67DWM	216.04000000000002	7000.0	Romania	0.030862857142857147
1879	01G6N8WRR0ETBQ52AC4NWJ816N	633.25	58.0	Netherlands	10.918103448275861
1880	01G6N8XC7R68Q11FDGZQEK5KY7	0.26	170.0	Romania	0.0015294117647058824
1881	01G6N8WR562QHWWQ7W6EKBRM1H	628.0	55.0	Netherlands	11.418181818181818
1883	01G6N8WER2SYBEKVR8XM3HSGZJ	900.0	70.0	Spain	12.857142857142858
1884	01G6N8X2MFSNVZ147GGZ2REQ3X	360.0	29.0	Republic	12.413793103448276
1885	01G6N8WG6Y5P3W358ZMVVTMNR9	630.0	19.0	France	33.1578947368421
1886	01G6N8WVY0J58A3XCN99Y78EBX	987.0	48.0	Poland	20.5625
1889	01G6N8WPNYD4WF4QQ4H6A2HDF5	5621.0	149.0	Ireland	37.7248322147651
1890	01G6N8X3230T2C4E09NWR9AQM7	560.0	53.0	Republic	10.566037735849056
1892	01G6N8XC3Z26DHB9GFG8S29X11	86.0	62.0	Romania	1.3870967741935485
1893	01G6N8X1Q4Z183232Z4BS0X33P	792.32	75.0	Finland	10.564266666666667
1894	01G6N8X7XDE9NRHWXCAP6EE7A7	800.0	100.0	Belgium	8.0
1895	01G6N8X1WSZTKZ40EXN7Z6VB44	815.0	39.0	Finland	20.897435897435898
1896	01G6N8X60VH9FE86Q403SCPKYS	500.0	60.0	Hungary	8.333333333333334
1897	01G6N8X76MPXKWSKJ30NCZ2TV2	790.0	103.0	Belgium	7.669902912621359
1900	01G6N8WK4ZMNQSB0SAF98VZM21	799.0	55.0	Austria	14.527272727272727
1901	01G6N8WHPKYCZK604Z2NHGDGF9	796.15	44.0	Austria	18.09431818181818
1903	01G6N8WHEN1KB1BE3F1F1VKBBT	648.71	44.0	Austria	14.743409090909092
1905	01G6N8XC34JNM6ENXA5768Y76C	119.80000000000001	54.0	Romania	2.218518518518519
1906	01G6N8WEX0C9E9E66DS4H9NGCD	850.0	60.0	Spain	14.166666666666666
1907	01G6N8X7NQ96TG9DXYC6A9J5MK	810.0	97.0	Belgium	8.350515463917526
1908	01G6N8X2F1PJ8PYB14QEYAW1S9	320.0	26.0	Republic	12.307692307692308
1909	01G6N8WQREEXTHKZ9GBDDNXZQA	1200.0	112.0	Portugal	10.714285714285714
1910	01G6N8WEZVKD4ZNAVW7SX3VAXN	750.0	66.0	Spain	11.363636363636363
1912	01G6N8X3XPP9E12SXH7QS4K4NM	560.0	71.0	Republic	7.887323943661972
1913	01G6N8XBF398RSP6CR1JHVDW4M	90.0	65.0	Romania	1.3846153846153846
1914	01G6N8XC45SSSFTBG39E56V0WV	101.2	78.0	Romania	1.2974358974358975
1915	01G6N8WVP1561TAZ3GVG0XER2W	682.5	85.0	Denmark	8.029411764705882
1916	01G6N8XC1R6M7Q9PWYC4Q86QBT	110.0	52.0	Romania	2.1153846153846154
1917	01G6N8X6MGTVPVY4M0MXQDC0AQ	1950.0	80.0	Luxembourg	24.375
1918	01G6N8XCRMHNK962KT9WXE9SWM	409.08000000000004	50.0	Romania	8.181600000000001
1920	01G6N8X355XWVS61VXQDDDK0D7	1400.0	152.0	Republic	9.210526315789474
1921	01G6N8WBQKSZ08FQ2JBZB4TR0X	980.0	41.0	Italy	23.902439024390244
1923	01G6N8WT2G6DK0M059947NVM30	485.81	48.0	Denmark	10.121041666666667
1924	01G6N8XC9CEKZHV0KNWG5HNQAZ	100.0	60.0	Romania	1.6666666666666667
1926	01G6N8WKZEA2JNSFG82PSPJVG5	564.04	80.0	Austria	7.0504999999999995
1927	01G6N8WEQ1WAV4V17WB6MGH40K	695.0	67.0	Spain	10.373134328358208
1928	01G6N8X0EJ5A6Z85QNHXY4AMA5	1334.4	91.0	Norway	14.663736263736265
1929	01G6N8WTS1KRTR7KTWH2TS7RSK	1033.5	83.0	Denmark	12.451807228915662
1930	01G6N8X55NWZ8A0FW88E9367JT	1212.5	160.0	Hungary	7.578125
1931	01G6N8WCARE8NVFJ54XR46Z1E2	850.0	45.0	Italy	18.88888888888889
1932	01G6N8WKZPDC451JZDBPXVVMHH	537.55	53.0	Austria	10.14245283018868
1934	01G6N8WXD8RRSPKX59WY820SA9	693.0	42.0	Poland	16.5
1935	01G6N8X0TE8BZ5BCQN1EXJ2HX8	854.0	70.0	Finland	12.2
1936	01G6N8WWPAJATY7QWT344ZY3PK	252.0	20.0	Poland	12.6
1938	01G6N8WVS9ARKAG4N54CJQT636	3250.0	123.0	Denmark	26.422764227642276
1940	01G6N8X4WCZ2V3HHW1CP6157M1	2493.75	140.0	Hungary	17.8125
1942	01G6N8WVEMQVZG8QZQHRQ7WD5E	572.0	62.0	Denmark	9.225806451612904
1943	01G6N8X6N005KBVCZTGSFNCES0	1600.0	50.0	Luxembourg	32.0
1944	01G6N8X2EATZPQ863BRDX53R9J	515.0	60.0	Finland	8.583333333333334
1945	01G6N8WEN7Y8FBG1TCHMCJ4BCR	900.0	89.0	Spain	10.112359550561798
1947	01G6N8WKR3AZY4D24MVBCRFB67	637.0	76.0	Austria	8.381578947368421
1948	01G6N8WTX57CPPDV9MWTWGBAKE	1586.0	98.0	Denmark	16.183673469387756
1949	01G6N8WVV23SSQ8GS7JD366H5B	771.2900000000001	63.0	Denmark	12.242698412698413
1950	01G6N8WQTH9RX5SFH0HZ109GZ3	2500.0	280.0	Portugal	8.928571428571429
1951	01G6N8X5B6ARB0CQY6KPR8B4SD	625.0	35.0	Hungary	17.857142857142858
1952	01G6N8WVTJQBVT7PYBFBS95HAM	1559.3500000000001	116.0	Denmark	13.442672413793105
1953	01G6N8WQXQFCGAV2J9WFHR0XXB	2350.0	119.0	Netherlands	19.747899159663866
1956	01G6N8WDHTP2S8RB9PYA8JGY3N	1100.0	113.0	Italy	9.734513274336283
1958	01G6N8WG1X9P1T0VH6QG62SFYG	338.0	23.0	France	14.695652173913043
1959	01G6N8X05Z00TW67VZEZ5NR6TH	884.6999999999999	70.0	Sweden	12.638571428571428
1961	01G6N8WJTEEVJ398G888PKAK3Q	584.28	53.0	Austria	11.024150943396226
1962	01G6N8WGZMGCQ1RVMPKDNKCVH6	634.68	45.0	Austria	14.104
1963	01G6N8WFH1ZKVZGD6C5D5S31Q2	408.0	23.0	France	17.73913043478261
1966	01G6N8X3M7KHFJS06NAH3HST4M	1260.0	111.0	Republic	11.35135135135135
1967	01G6N8X0W8PEMRKNVC0SZ8AFBS	678.0	48.0	Finland	14.125
1968	01G6N8X0WD3YCJJY80HPSVBX3X	655.0	60.0	Finland	10.916666666666666
1969	01G6N8X6188KWR7AYDHN9413FF	537.5	92.0	Hungary	5.842391304347826
1972	01G6N8X296C703AMR0BCEC068T	677.0	56.0	Finland	12.089285714285714
1973	01G6N8X0SPYZKNVHZB5400S0SD	340.48	25.0	Finland	13.619200000000001
1974	01G6N8XBADPVW29T8MTB3AC7WE	483.0	69.0	Slovenia	7.0
1975	01G6N8X6K0JZY3NAMZRCS6SZ7K	835.0	11.0	Luxembourg	75.9090909090909
1976	01G6N8WWB7QW0JZJ51Q5C6B25V	630.0	47.0	Poland	13.404255319148936
1977	01G6N8WN35K03G2PMYFGKT2RZN	2483.0	40.0	Switzerland	62.075
1978	01G6N8XCCRVBXCD7BYZQK4QGWK	140.0	80.0	Romania	1.75
1979	01G6N8X4FMV9EH560BXV6TQWY4	275.0	43.0	Hungary	6.395348837209302
1980	01G6N8WFDBVM8HWSQ0GWV7B5WV	375.0	31.0	France	12.096774193548388
1981	01G6N8X4HT6V5ZR3G3VFCT8K65	262.5	44.0	Hungary	5.965909090909091
1982	01G6N8X351H03K9F9H3MRQVV23	400.0	62.0	Republic	6.451612903225806
1985	01G6N8WXVCJZ5WDGS4A33A8TJJ	1400.0	90.0	Greece	15.555555555555555
1986	01G6N8X6V7ZV0B9N1WV68GV9GG	1315.0	70.0	Luxembourg	18.785714285714285
1987	01G6N8X6QCNJ0N2EHCTZS816JF	1200.0	65.0	Luxembourg	18.46153846153846
1988	01G6N8WEMYQTG80DHWZQ7N3HVR	2800.0	115.0	Spain	24.347826086956523
1989	01G6N8WYBTGN0A17NMNM9CE3M4	405.0	12.0	Sweden	33.75
1990	01G6N8WQGH0VM4H4RA0SS12KN1	700.0	77.0	Portugal	9.090909090909092
1991	01G6N8X6B042Z0ZKHQ31K0DWBN	647.5	112.0	Hungary	5.78125
1992	01G6N8WWEZJ10DKQ0RYYHRZNR9	441.0	43.0	Poland	10.255813953488373
1994	01G6N8WK7MTSH03HWPXZXEYA1N	725.0	41.0	Austria	17.682926829268293
1995	01G6N8WSADYPG2RNW800NY8YHV	192.0	56.0	Netherlands	3.4285714285714284
1996	01G6N8WGYPXGQQV95NY86BWXQ6	717.02	55.0	Austria	13.036727272727273
1998	01G6N8WWXP7QTMZ7W49N493B89	315.0	40.0	Poland	7.875
2000	01G6N8X4H0J8FKE460KX7NHQTE	475.0	80.0	Hungary	5.9375
2001	01G6N8XDNNP0QTNPAN9NBNFHXX	490.0	30.0	Estonia	16.333333333333332
2002	01G6N8WGZ21RM1XG3986QNA76Y	734.27	54.0	Austria	13.597592592592592
2003	01G6N8WCVHDWXMGD2781GS5GZS	1200.0	50.0	Italy	24.0
2004	01G6N8WEC27RTF62VJ552SM996	430.0	75.0	Spain	5.733333333333333
2005	01G6N8WCTKHC4S3K7NFQS3D08D	11000.0	200.0	Italy	55.0
2006	01G6N8WC3YCYR1KKZRE4C7RHBQ	590.0	85.0	Italy	6.9411764705882355
2007	01G6N8WM2MHQRA6ZSNC1DCPY2S	990.0	84.0	Austria	11.785714285714286
2008	01G6N8X5CTMVKJ4NASHTSBH7Y1	1242.5	143.0	Hungary	8.688811188811188
2010	01G6N8WWWHYAJGHFE357WSRP7X	1155.0	80.0	Poland	14.4375
2011	01G6N8X02RY92N8P94GXC8JF9X	480.59999999999997	26.0	Sweden	18.484615384615385
2012	01G6N8WDXRY7PJ4PBN2BTDPNB9	750.0	75.0	Spain	10.0
2013	01G6N8WK6NTT93FFBDTSJ6E3CS	700.0	40.0	Austria	17.5
2015	01G6N8WBG5S651DRH8PQRZMCWJ	1600.0	80.0	Italy	20.0
2017	01G6N8WYVNMAV6JSSRKBRC82CZ	900.0	45.0	Sweden	20.0
2018	01G6N8WZD2Q352H3TPBM3A36V4	538.1999999999999	30.0	Sweden	17.939999999999998
2019	01G6N8WTXNXWK8E749M5DBWPH4	1209.0	67.0	Denmark	18.044776119402986
2020	01G6N8X88E374REMCTXAZE579E	550.0	80.0	Belgium	6.875
2022	01G6N8X60NMHE17G7S65FTS3SD	275.0	49.0	Hungary	5.612244897959184
2023	01G6N8WRRVKT1K8KPXTPHP7CMW	633.25	68.0	Netherlands	9.3125
2024	01G6N8WYM4GKXAKYE6WBEMED6A	1215.0	53.0	Sweden	22.92452830188679
2025	01G6N8X35MED4SRX3PC7F9Y0TK	360.0	80.0	Republic	4.5
2027	01G6N8X2FXB27TS59TX0DEMPS6	280.0	34.0	Republic	8.235294117647058
2028	01G6N8XCTFHRVBTJEM8V1C5NCH	150.0	110.0	Romania	1.3636363636363635
2029	01G6N8X0KZ2ZB641RTT0HC2SNG	890.0	62.0	Finland	14.35483870967742
2031	01G6N8X2V0W4DXZ1752HNB08XT	460.0	71.0	Republic	6.47887323943662
2032	01G6N8WFH4CFXATPFZ6ZDNCZD7	430.0	25.0	France	17.2
2034	01G6N8WG6N5EN2TD1Q37NZXS5R	282.0	12.0	France	23.5
2035	01G6N8WVWW29R571GBMESGBNTE	735.0	72.0	Poland	10.208333333333334
2036	01G6N8X579GYG6H4PG3GAWG359	275.0	54.0	Hungary	5.092592592592593
2037	01G6N8WQECS1YBNSX46WX2A3EV	850.0	84.0	Portugal	10.119047619047619
2038	01G6N8WETCMVG1WX07TV544R3M	750.0	70.0	Spain	10.714285714285714
2039	01G6N8X12BDGBVMSCGKF4RBBP9	1310.0	78.0	Finland	16.794871794871796
2041	01G6N8WFT09504CQK0KRKAC2MA	487.0	18.0	France	27.055555555555557
2043	01G6N8WSBDMARH0Z4QTTRT2DK3	2000.0	97.0	Netherlands	20.61855670103093
2044	01G6N8WQQBJPGNMQ8FN4VXH1SA	950.0	100.0	Portugal	9.5
2045	01G6N8WW4G4KDW671ZTBFCCQAG	420.0	37.0	Poland	11.35135135135135
2046	01G6N8XC2EF7NA81J2WRBD8DH8	84.0	61.0	Romania	1.3770491803278688
2047	01G6N8X2FSQM8VKRCERYJDFQR2	432.0	60.0	Republic	7.2
2050	01G6N8WDC3XBVG6MRW9YBKQ1FF	850.0	55.0	Italy	15.454545454545455
2051	01G6N8WFQ6H4XXVBEBGPQGE9MZ	817.0	91.0	France	8.978021978021978
2052	01G6N8X68EPRNMA7TQCNN4MQ0M	650.0	63.0	Hungary	10.317460317460318
2053	01G6N8WF7DF5WQ5HKSWG5E7WR0	1000.0	60.0	Spain	16.666666666666668
2054	01G6N8WWEAMS0QYDF0A052JDJV	462.0	53.0	Poland	8.716981132075471
2056	01G6N8XCHM28ZJF3ZPNECK6E69	70.0	55.0	Romania	1.2727272727272727
2058	01G6N8WZDD3WX5SE89SGF1A03G	398.25	25.0	Sweden	15.93
2059	01G6N8X2FHJ6W5BMP1S9EMG2YQ	580.0	58.0	Republic	10.0
2062	01G6N8WDA00656A761GD9YGVHA	1200.0	70.0	Italy	17.142857142857142
